train_batch,test_batch,mmd_score,mean_regret,median_regret,max_regret,num_queries,same_batch
12,5,0.022979922592639923,233.88369584554965,1.2042538629359574,22802.040268456378,100,False
12,6,0.01674332469701767,5.2149918819135666,1.4115101870288758,199.49418194350986,100,False
12,7,0.030533645302057266,7.593927607707563,1.4095217937320375,117.95747679045093,100,False
12,8,0.016712861135601997,6.815452520662957,1.176545145890732,187.29526627218937,100,False
12,9,0.026177607476711273,54.11852429222313,1.2349338979158921,2435.9602941176468,100,False
12,10,0.03567826747894287,20.410846784055394,1.2749805066372524,934.5,100,False
12,11,0.026795625686645508,35.74445463465461,1.5275072776036625,2117.7043010752686,100,False
12,12,0.0,1.722370243658249,1.1010570966498014,18.804054054054056,100,True
12,13,0.023179100826382637,10.243802161837642,1.3991355044844842,418.81954887218046,100,False
12,14,0.025209661573171616,9.226630443128085,1.4429598604728138,247.56877323420073,100,False
12,15,0.0398528091609478,5.564211330972516,1.3424966125305315,72.69843221641561,100,False
12,16,0.028373345732688904,19.941912927800676,1.2247389653011762,1526.716535433071,100,False
12,17,0.01514327060431242,8.188800750505658,1.2543520697631243,298.68565076107404,100,False
12,18,0.03511419892311096,4.94639059190872,1.3448411944317398,182.22935779816513,100,False
12,19,0.030086897313594818,5.548077699830812,1.2919331923479243,103.63932821797681,100,False
12,20,0.026596905663609505,3.3233688917092166,1.4343373158266504,40.576,100,False
12,21,0.02261098474264145,11.681319377391047,1.2138233944068468,348.3205127220503,100,False
12,22,0.022776875644922256,45.546136563839475,1.276988433559878,2535.2236842105262,100,False
12,23,0.06071575731039047,9.792824293504854,1.5210677818198302,118.94894102545817,39,False
13,0,0.04332453012466431,21.76392053330647,1.3431954016022156,1123.214099799212,100,False
13,1,0.017721451818943024,27.461598797977018,1.2776198649713877,869.5923076923076,100,False
13,2,0.020741373300552368,16.948241834410773,1.369511763961563,607.8554216867469,100,False
13,3,0.025408409535884857,40.31786729818472,1.293700372706831,3142.0909090909095,100,False
13,4,0.027056463062763214,122.69696319390789,1.246510280150836,11578.430379746836,100,False
13,5,0.02726311795413494,8.508249725786609,1.2175443133008272,365.5769230769231,100,False
13,6,0.026210185140371323,5.5932325909136225,1.2697368421052633,200.1396333557631,100,False
13,7,0.015213720500469208,33.716317234214074,1.3098511417023397,1627.6774193548388,100,False
13,8,0.025158610194921494,6.247449370569554,1.2914745600206148,187.29526627218937,100,False
13,9,0.019940074533224106,23.467669376462865,1.2741493656286043,947.2083333333334,100,False
13,10,0.03838830441236496,11.250969724828124,1.3787252450332006,727.0943396226415,100,False
13,11,0.03588125482201576,14.162939957294022,1.466161343625485,438.8892215568862,100,False
13,12,0.027675442397594452,43.48517993920823,1.2111552313199443,2719.791044776119,100,False
13,13,0.0,2.188987442667225,1.1694757508252587,45.91372164048866,100,True
13,14,0.036828115582466125,14.019468723237823,1.442248137202323,851.539033457249,100,False
13,15,0.01685553789138794,25.791280507842963,1.4248049367726003,1664.860465116279,100,False
13,16,0.022791748866438866,26.99409384590986,1.2160963580341242,1526.716535433071,100,False
13,17,0.020421143621206284,12.643265390815777,1.1990456205499147,913.5249999999999,100,False
13,18,0.021090548485517502,4.729493693366257,1.3845640920353754,153.38317757009347,100,False
